id,satisfaction
53081,1
54072,0
52745,1
113662,0
55562,0
67922,0
99147,0
31042,0
121564,0
87773,1
89576,1
44959,0
117983,0
81805,0
36523,0
89520,0
106627,1
2480,0
115287,0
43433,0
75737,0
85300,0
62519,0
10190,0
51793,0
55159,0
23543,0
1646,1
94061,1
63474,0
40802,0
12932,0
8993,1
68456,1
55568,1
59973,1
39000,1
22649,0
1922,1
96553,0
80314,0
21303,0
8270,0
80177,0
84146,1
11156,0
50214,1
126707,1
6410,0
121193,0
60120,0
73261,0
122244,1
47185,0
24671,1
71685,0
20416,0
121938,0
28262,0
113409,1
43002,0
89264,0
39342,0
35394,0
35858,1
7137,1
12378,0
33611,0
111310,0
83433,1
16150,0
125854,0
127829,0
68167,1
63014,0
111789,0
117642,0
123901,0
22940,1
88431,0
2211,1
111550,1
96832,0
115079,0
84276,1
4799,1
22791,0
74967,0
62430,0
97885,1
97745,1
107244,0
1266,1
84671,1
68269,0
68678,0
65490,0
110062,1
20019,1
25494,0
29076,0
122213,0
33662,1
59512,0
24862,1
86426,0
42964,0
114376,0
2857,1
16061,0
41276,0
48376,0
24195,0
23465,0
32523,1
91917,1
99943,1
88990,0
9260,1
12245,1
123347,1
76931,0
16547,0
3912,0
7569,1
86310,1
119105,0
41186,0
50008,0
116656,0
54260,0
49279,1
17694,1
123623,0
8966,1
48570,0
83034,1
53399,0
115957,0
100091,0
110036,1
58784,0
473,1
86524,0
117774,0
99488,0
109908,0
93214,0
19308,0
8908,0
23879,1
108831,0
76915,1
85383,0
50164,0
85555,1
53680,1
16202,0
5607,1
121092,1
30076,0
39927,1
4295,0
51381,0
7455,0
116721,1
11692,1
125897,0
13792,0
41442,0
69590,0
42619,0
103644,1
121507,1
30743,1
123775,1
52004,1
60599,0
120493,0
91510,1
126489,0
119307,0
45266,1
1360,0
84512,1
103080,0
74444,1
50010,1
104934,1
111526,1
56287,0
111934,0
122976,1
121239,0
73051,1
88937,1
104820,0
109072,0
36972,1
87989,1
2822,1
18951,0
49103,1
101977,0
1862,1
69130,0
90900,1
758,1
9709,0
78689,0
69602,0
69054,0
88759,1
46349,0
37392,1
82921,1
14903,0
89276,1
63626,1
21614,0
24170,0
117887,1
45440,0
63617,0
60680,0
12675,1
31336,1
9153,0
11637,1
47782,0
102403,0
118523,1
9486,1
25173,0
71283,0
15726,0
74154,0
32625,0
127604,1
83647,1
111471,0
46670,0
74537,0
48589,0
125970,0
71135,1
37918,0
71836,0
50977,0
102481,0
106810,1
122443,0
81257,1
22077,1
28876,0
125357,1
121322,0
57394,0
84195,1
38959,1
31342,1
22629,1
62890,1
8554,1
56388,0
59121,0
67441,0
73128,1
102788,0
68321,0
122018,1
5440,0
113404,0
118981,1
59015,0
90856,0
60282,1
54235,1
10981,0
7234,1
15316,0
17383,0
88519,0
49996,0
45360,1
112435,1
123831,1
118681,1
76999,1
100727,0
38211,1
51798,0
64768,0
89221,0
20633,0
95649,1
117035,0
97275,1
99687,0
8547,1
102918,1
21491,0
102739,0
45552,0
75298,0
78521,0
109792,1
57063,0
114215,0
124240,0
113343,0
55816,1
114660,1
34874,0
66610,0
101795,0
55016,1
90407,1
20725,0
79085,0
67102,0
25600,0
28576,0
21326,0
125013,0
34198,0
76845,0
39235,1
12834,1
55277,1
939,0
56383,1
91025,0
106026,0
12318,1
85731,1
71257,1
9109,0
75777,0
72147,0
83325,0
22537,0
49300,0
38477,0
30637,1
128972,0
108044,0
109640,1
55500,0
21161,0
92218,0
121237,0
41416,0
69460,0
2557,0
28616,0
44191,0
53905,0
126900,1
1029,1
37477,0
87617,0
10204,1
124262,0
32798,1
17226,0
75420,0
11580,0
129296,0
43396,0
20817,0
20240,1
69429,1
10902,0
121436,1
107861,0
54709,1
98551,0
86660,0
19564,0
57656,0
127665,1
11435,1
20568,0
213,0
39308,0
53861,1
41465,0
111875,0
8113,0
56488,0
52785,1
43218,0
60664,0
46738,0
123967,1
8648,1
49164,1
7723,1
120268,1
3626,0
119337,0
47914,0
50919,0
66660,1
44324,1
85112,1
126444,1
71442,0
123191,0
100480,0
105509,1
26401,0
89159,0
22510,1
103118,0
11280,0
111849,1
53304,1
51019,1
61355,0
33686,1
126856,0
109907,0
43522,0
126228,1
29078,0
89647,0
32376,0
41451,1
86269,0
61261,0
91758,0
7006,1
4653,0
105442,1
33510,1
38738,1
48799,0
61322,0
61382,0
10317,1
7660,1
72451,1
8546,1
125358,0
122827,1
27728,1
37096,1
15182,0
126765,0
104352,0
9103,1
123977,1
8354,0
69519,0
50170,0
41167,0
18928,0
44621,0
50384,1
52622,1
92100,0
72213,1
126068,1
2147,0
115192,0
82298,0
75158,0
97372,0
89727,0
11789,0
78144,1
96176,1
18569,0
47485,0
79175,1
45205,1
76560,0
84683,0
111983,0
19156,1
128587,1
40168,1
26567,1
40129,0
112582,1
99761,0
39253,1
27412,1
116637,0
90113,0
38500,1
90997,0
51573,1
98629,0
4819,0
24565,0
48612,0
30947,1
7136,0
46753,1
36664,0
8734,1
107854,0
104234,1
56093,1
93561,0
23817,0
95983,1
1333,0
43438,1
55937,1
129742,1
113911,1
77413,0
32841,0
105395,0
96659,0
14999,1
48426,0
113632,1
98637,1
66040,1
15067,0
17301,0
59637,1
13752,0
48236,1
70222,1
126094,1
90797,0
93529,0
108527,0
116196,0
22699,1
106928,0
66936,1
17062,1
119582,1
29064,0
114575,0
65979,0
10983,0
120003,1
11464,0
127031,0
122076,0
81893,1
68160,0
112918,0
15783,0
122197,1
55347,1
51628,0
101822,1
46057,0
17586,0
63585,0
23404,0
74681,0
67135,0
33733,1
84237,1
56088,1
9897,1
50181,0
115446,1
22877,0
8824,0
83579,1
125587,0
35691,1
28533,0
125672,0
96906,0
69910,0
32675,1
69741,0
116612,0
111891,0
7828,0
26963,1
64155,1
44325,1
120383,1
34811,0
81265,1
81069,0
58538,1
7829,0
4499,1
28736,1
75761,1
26165,1
87619,1
10462,0
16309,0
89960,0
93679,0
57020,0
110416,1
30126,0
88868,1
79521,1
7118,0
30339,0
117284,0
114114,1
119419,1
85642,1
95091,0
3086,1
114842,0
18508,0
40143,1
123477,1
15183,1
53093,1
111402,0
15027,1
46912,0
32495,1
128897,0
53358,0
123468,1
80713,0
54009,0
5581,0
71781,1
38711,0
100700,0
70122,0
39444,0
97586,0
71324,0
101339,0
5443,0
106908,0
262,0
90410,1
65503,0
26278,0
106707,0
115739,0
44548,0
105075,0
124819,1
113825,0
89826,0
65727,0
118930,1
7016,0
108898,1
107141,1
53767,0
11262,0
27183,0
19019,1
67033,0
76940,1
120005,1
58310,0
100693,0
45595,0
43741,1
81469,0
71439,1
50951,0
115408,0
95197,0
14411,1
95683,0
100163,0
36490,0
24296,0
109262,0
49828,0
86753,1
80572,0
71955,1
22222,1
10715,0
24206,0
123263,1
11934,0
61788,0
103780,1
27118,1
63704,0
20341,0
98669,0
93845,0
115430,0
12098,1
61846,0
54946,0
61390,0
45817,1
129542,0
121565,1
9381,0
19169,1
18817,0
102180,1
88507,0
75128,0
31541,0
97434,0
7539,0
59790,1
66547,1
61423,1
52383,1
23068,0
70151,0
58590,1
71940,0
93066,0
24059,0
81437,1
9058,0
100722,0
65129,0
106758,0
76422,0
98082,1
70117,0
11592,1
24641,0
33704,0
62382,0
21899,0
54754,0
80004,0
61851,0
91621,0
96162,1
90405,0
97190,0
103219,1
94028,0
106986,0
125760,1
104365,0
78286,0
28828,1
14982,0
3630,1
47518,0
23188,0
20610,0
32680,0
2630,1
109063,0
28136,0
13644,1
127544,0
116189,0
61457,1
82199,1
65099,0
52325,0
47177,0
34976,0
17170,0
5708,0
53168,0
51325,1
103178,0
11248,0
73851,0
89693,0
66635,1
120403,1
121640,1
91647,0
129706,0
66863,0
64147,1
115634,0
47536,0
35780,1
70956,1
129807,0
83064,1
65841,1
89305,0
71784,1
22119,0
54676,0
37994,1
61165,1
125175,1
44323,1
88586,0
91006,0
26121,0
26604,1
126372,0
37380,0
68279,0
113380,0
89499,0
78436,1
44606,1
69117,0
120796,1
113273,1
89008,1
54836,1
32138,1
25456,0
3113,0
73124,0
100179,0
101810,1
96578,0
75823,0
71099,0
39692,1
111361,0
49107,0
67612,1
99551,1
115818,0
96346,0
66601,1
121145,0
55323,0
107053,1
3141,0
69428,1
69771,1
123295,1
86028,0
117471,0
36412,1
113193,1
15772,0
2929,0
92106,0
86014,0
100692,0
2999,1
108158,0
45207,1
3269,0
121830,0
37304,1
89627,1
105987,0
60279,0
49410,1
74300,0
76911,1
83136,0
78245,0
123371,0
96915,0
20178,0
119714,1
73545,0
1693,1
86018,1
95845,1
95880,0
10389,1
113254,1
107066,0
107500,1
102198,1
61242,1
65189,0
64970,1
58805,0
117222,0
101672,0
42167,1
29833,1
2005,0
35398,0
53202,1
74244,1
77303,1
45722,0
99650,1
24061,0
125328,1
94314,1
81185,0
11758,0
14764,0
49122,1
71466,0
103098,0
95940,1
58659,0
12085,0
114945,0
61848,0
11180,0
47366,0
87668,0
90506,1
42606,0
72154,0
47910,0
25164,0
120527,0
27500,0
122781,1
65904,0
70874,0
95957,0
104575,0
51292,1
46408,1
48006,0
2370,1
79867,1
103746,1
53886,0
74243,0
32589,1
29525,0
15535,1
20720,1
36430,1
20758,1
26135,0
26416,0
42867,1
125424,0
31365,0
64169,0
123268,0
16919,1
58446,0
14419,0
952,1
126105,0
112328,0
56857,1
8750,1
49808,0
75941,0
78510,0
75542,1
67413,0
27499,1
97614,1
107383,1
61959,0
52036,0
65569,1
106754,0
65374,1
126065,1
74742,0
47589,1
79961,0
84964,0
220,0
34898,1
103183,1
62066,0
78298,0
10184,1
12447,0
39597,1
127505,0
43409,0
56044,1
72649,0
22532,0
69494,0
56565,1
89640,0
49841,1
112291,1
74639,0
37858,0
9028,1
58252,0
55060,1
87212,0
12415,1
91141,0
122272,0
68821,1
119881,0
18388,0
115396,0
123260,0
109764,0
6644,1
74025,1
85534,1
79837,0
40458,0
107620,0
60903,1
28140,1
7252,0
100943,1
115796,1
8056,1
38645,1
84296,0
65891,1
25573,1
41852,0
32763,0
31375,0
117034,0
122448,1
59426,0
9679,0
89580,1
124128,0
113953,0
119214,1
78808,0
27103,1
67895,0
51711,0
108932,0
69332,1
80167,0
123968,1
10412,1
114315,0
79495,1
97057,1
127656,0
15479,0
707,1
87600,1
109184,1
71427,0
67079,0
123299,1
10197,1
66389,1
108269,0
72646,0
16351,0
90794,1
32188,0
1710,1
67245,0
72485,1
51031,0
49874,0
89792,0
24036,0
815,1
85172,1
126534,1
59334,1
87859,0
22789,1
88641,0
36448,0
25424,1
63531,1
119013,1
115583,0
45517,0
128078,1
40899,0
79126,0
84023,0
84821,0
50496,0
81772,1
35919,1
25669,1
36349,1
68301,0
19152,0
117426,1
25363,1
29343,1
126079,0
121357,0
76056,1
38727,1
123696,0
86367,1
65847,1
2625,1
15274,1
2090,0
126056,0
104779,0
14518,1
8517,1
34611,0
41047,0
39890,1
21673,1
100687,1
90998,0
3876,1
76958,0
102903,0
63297,0
63658,1
29754,0
92297,0
49165,1
112299,0
94081,1
82236,0
77681,1
109831,0
44998,0
33657,1
56141,0
29717,0
27055,1
19965,1
52758,0
59873,0
67553,0
108779,0
89158,0
119772,1
12490,0
98466,0
1828,0
30088,0
85944,1
21936,1
121026,0
117732,1
18568,0
93756,0
70279,1
21240,0
24716,0
8679,0
91405,0
43576,1
44955,0
58240,1
83081,1
68881,1
88137,1
13998,0
115314,0
106259,1
88572,0
34916,0
111207,1
17875,1
27372,1
29047,0
49020,1
74047,0
56821,0
27479,0
7521,0
36286,1
689,1
8282,1
56967,0
34272,1
3958,0
98102,0
46860,1
88904,1
84150,1
74636,1
83691,0
40259,1
19740,0
15734,0
64423,1
80914,1
13857,1
29484,0
93493,0
17130,1
3045,0
51250,1
114905,1
11178,0
21462,1
79442,0
42781,1
128428,0
110554,1
95807,1
60783,1
20029,1
31268,0
85952,1
33248,1
70528,0
71789,1
23152,1
32152,0
10680,1
29583,1
118069,1
104972,1
70023,1
43531,0
128272,1
19709,1
54008,0
26768,0
30640,0
85360,0
25853,0
96257,0
24866,0
84946,1
117552,1
40443,0
75046,1
15936,0
48171,0
21976,0
3684,1
42300,0
7771,0
15384,1
7051,0
104869,0
72839,0
39806,0
30333,1
67221,0
117823,0
48389,0
778,0
89262,1
20191,0
73004,0
77431,0
10704,1
127457,1
25534,0
87494,0
763,1
88877,1
1590,1
50347,0
15863,0
90452,1
125908,0
66508,0
113371,1
81331,1
25404,0
78846,1
70136,0
49511,1
2970,0
6392,0
26645,0
32646,0
121771,1
45081,0
19513,0
97989,0
66373,0
37612,0
12316,0
54720,0
68307,0
129641,1
46287,0
91862,0
82460,1
24239,0
83845,0
44904,0
41152,0
23580,0
17953,1
105231,0
121972,0
6099,0
74525,1
90204,0
35879,0
39997,1
69062,0
21979,0
86996,0
80397,0
50328,1
125864,0
123523,0
61752,0
62076,1
88164,0
27792,1
70005,0
74607,0
55870,1
44600,1
33877,0
120611,0
69658,0
120485,1
128852,0
127788,0
46820,0
91513,1
38402,0
44640,1
52207,1
128246,0
28501,1
56851,1
126816,0
23719,0
73189,1
126406,1
59006,1
69941,1
108275,0
98401,1
85930,1
124545,0
35574,0
5953,1
20658,1
5128,0
127291,1
113293,0
125321,1
53799,1
128082,0
21734,0
129244,0
73631,1
85714,1
24681,1
55933,0
39972,1
66901,0
37697,0
81628,0
25972,0
33145,0
128858,1
122233,0
110003,1
6426,0
88352,0
8426,1
25396,0
95548,0
13467,0
129029,1
49411,1
78474,1
19108,1
24734,1
9202,1
86962,1
111930,1
122920,0
60216,1
103511,0
78903,1
127500,0
98819,0
67917,0
12514,0
86781,1
66281,1
101627,0
106123,1
17007,1
5786,1
74947,0
66293,0
46149,0
96711,1
57763,1
59074,0
58953,1
57757,1
42157,0
86423,0
46909,1
110746,1
86640,0
30718,0
30237,0
51768,1
100194,0
83919,0
98884,0
7311,0
75159,1
105321,1
64800,0
61598,1
118209,1
92513,0
34628,0
49270,1
3947,1
118555,0
5575,0
75452,1
117966,0
90807,0
8163,1
127674,1
47176,0
126278,0
120807,1
2869,1
105652,1
86309,0
126543,0
64790,0
50217,0
108777,0
119530,0
129574,1
22811,0
97801,1
63473,0
89174,0
123013,1
20181,0
24568,1
68730,0
65255,0
718,0
129124,1
51908,1
26299,0
8350,0
36732,1
41277,1
15181,0
88999,0
42102,1
40298,0
62728,1
99737,1
18882,0
96600,1
4879,0
74850,1
75524,1
91791,0
83821,1
25558,1
29401,0
20667,1
32945,0
3937,1
43013,1
120666,1
121772,0
39537,0
41926,1
37721,0
21374,0
10906,0
124774,1
33865,0
23540,0
36002,0
52998,1
35297,0
12000,1
38193,0
2262,1
50189,0
127009,1
11050,0
64446,0
103468,0
56148,1
37853,1
64544,0
63253,1
122993,1
7930,0
37271,1
58150,1
25511,1
19502,0
78160,1
29086,0
11759,1
72321,1
121393,0
113004,0
36404,0
125651,0
124955,0
83207,0
65772,1
118090,0
24149,1
9907,1
31768,0
18233,1
90775,1
94553,0
118940,1
106426,0
61066,0
3945,0
21888,0
43149,0
70986,1
96876,0
34058,0
105896,1
86417,0
67941,0
71586,0
46792,0
104646,1
35823,0
41826,1
112137,0
96161,1
87824,1
90417,1
5351,0
34132,1
124827,1
99596,0
15728,0
97094,1
42940,1
28850,0
84063,0
40150,1
68390,0
123679,0
39623,0
75404,1
6046,1
113164,1
96595,0
45058,1
27833,0
72818,0
94925,1
54488,0
108792,0
61873,1
97683,1
78601,0
9731,0
128137,0
118369,0
111133,1
65643,1
13237,0
2565,0
104357,0
81884,1
17327,0
13100,1
74466,1
69982,1
23079,1
56081,0
93901,0
108626,0
57730,0
83784,1
109587,1
71534,1
107520,0
68484,1
118603,1
68637,0
109723,0
1575,0
87693,0
65793,1
2730,1
42906,0
4144,1
86702,1
119599,1
57546,0
66813,1
128641,0
98024,0
17390,0
109822,1
56899,0
53210,0
31721,0
36019,1
127242,1
108428,1
92263,1
56793,1
66057,1
288,0
77136,0
48495,1
75435,1
93170,0
109363,1
91559,0
90910,0
104817,1
119118,0
20121,1
33525,1
4188,0
127214,0
92613,0
49168,1
108401,0
9976,0
106720,1
120430,0
28894,1
62952,0
109387,0
118285,1
112846,1
52336,0
48357,1
79346,0
101085,1
105187,0
47442,1
113038,1
45976,0
28338,0
79607,1
32899,0
49576,1
89002,1
88367,0
110231,1
27525,1
62532,1
26454,0
71004,0
116686,0
48709,1
25025,0
87827,0
107487,0
46876,1
23284,1
29121,0
52739,1
24041,0
42464,0
24650,1
63787,1
107434,0
55927,0
96974,1
109637,1
50222,1
6631,0
53747,0
106744,1
12139,1
32670,0
42714,0
99343,0
74932,0
72129,0
55842,0
54101,0
63400,0
77547,1
27706,1
76341,1
104636,0
88681,1
109264,0
55980,0
22834,1
35944,1
108904,0
88670,0
78272,1
15110,0
47566,0
87249,0
33452,0
91542,0
55079,0
91847,1
2193,0
41207,1
42696,0
42943,0
85324,0
58414,0
119572,0
42023,0
86436,0
100649,0
112450,0
37662,0
80236,1
49557,0
129369,1
42081,1
78565,1
52033,0
122441,1
65812,0
78744,0
80252,1
113872,0
112878,0
8894,1
94004,1
2587,0
32895,0
96174,1
100372,0
58076,0
118680,1
123995,1
88450,0
58730,0
87958,1
8173,0
110038,0
27852,0
127942,0
27894,0
112151,1
83192,0
123507,0
119253,1
18248,0
112671,1
36054,1
96189,1
31875,0
23176,0
68106,0
97367,0
16107,1
25630,0
33710,1
22835,1
90472,0
52251,1
60480,0
15216,1
17385,0
54818,1
99308,0
30767,0
2010,0
106689,0
125069,1
103870,0
81395,0
60285,1
66924,1
38807,0
40815,0
16802,1
13843,0
6128,1
20914,0
45446,1
98974,0
34665,1
76053,0
80998,0
66188,1
16100,0
106074,1
116609,1
99841,0
61858,0
107538,1
90282,0
43854,1
109084,0
64588,1
65976,0
12609,0
77639,0
78197,0
20087,0
114400,1
19724,0
52455,1
70275,1
57815,1
26705,0
95075,1
52779,0
116394,0
12080,1
38743,0
86264,1
124874,1
66883,1
69412,1
86957,1
17760,0
46907,1
83798,1
30040,0
9235,0
106889,0
100863,1
36842,1
72350,0
76987,1
103411,0
118068,0
90054,1
88092,1
20918,1
2253,1
109199,0
92425,1
105606,0
55894,1
41424,0
38806,0
123642,1
6288,0
53293,1
110794,1
106642,1
75419,1
55000,0
73694,0
77333,1
63214,1
120887,1
104424,0
36008,1
52110,0
47397,0
74913,0
94298,1
20510,0
102840,1
122536,1
103523,1
67375,1
30001,1
63828,1
96556,0
55820,1
97531,0
95698,1
32365,1
83465,1
60301,0
29481,1
33801,0
34371,0
77454,0
82417,1
126718,0
55326,1
14519,1
92796,0
93003,1
112149,0
89010,1
1001,1
69436,0
102374,1
33699,0
49696,0
91610,1
32227,1
36239,0
109535,0
11879,0
102581,0
72020,1
86408,1
115363,0
92879,1
33431,1
105789,0
123836,1
45080,0
90922,1
75340,0
94235,1
40508,0
3445,0
85988,0
62800,0
50624,0
13110,1
13142,0
31873,1
41769,0
71790,0
112679,0
86303,1
64861,1
119008,0
1875,1
26795,1
99281,0
44379,1
98909,0
63596,1
7637,1
42534,1
25213,0
44113,0
91258,0
14224,0
126304,0
125319,1
49902,0
73840,1
111945,1
19804,0
42909,0
104868,0
38643,0
36820,0
48015,0
92268,1
7784,1
85854,0
102329,1
126311,0
37346,0
92206,0
125052,1
128339,0
110392,1
106503,0
85398,0
41955,0
38388,0
115894,1
93607,1
4746,0
106532,1
58468,0
84484,1
123984,1
46294,1
102337,0
55544,0
129278,1
109867,0
10567,1
84652,0
49769,0
29048,0
1420,0
33825,0
7549,1
60156,0
50566,1
23978,1
76599,0
36766,1
6137,0
46835,1
8357,1
127921,1
105667,1
23956,1
64688,1
75445,0
114239,0
112685,1
24744,1
21679,1
53717,0
32177,1
21813,0
127264,0
81743,1
67106,0
91118,0
45417,0
116056,0
91488,1
47116,0
115537,0
129543,0
128572,0
114878,1
19475,0
41881,0
64493,0
16166,1
115714,0
96850,0
91637,0
75334,1
115737,0
85675,0
74116,0
112449,1
56002,1
72857,1
40165,1
7363,1
65547,1
53097,0
34267,0
92942,1
59901,1
11398,1
51285,1
80074,1
56646,1
17579,0
83326,1
102909,0
35791,0
68813,0
114173,1
49603,1
96890,0
55494,0
105055,0
85640,0
81817,1
16898,0
109080,0
107527,0
128595,1
110261,1
50902,0
40155,1
89065,0
39529,1
68795,1
54869,1
72765,1
110377,0
16736,0
68521,0
86636,0
125914,0
34927,1
40850,0
27379,0
117914,1
24383,0
40634,1
73067,1
44672,0
11660,0
93426,0
9053,1
17966,0
99166,0
99087,1
118750,0
83710,0
59566,1
37371,1
117560,1
124136,0
64101,0
28162,0
15629,0
70934,0
123634,1
71413,0
36,1
80575,0
31654,1
102347,0
85191,0
64337,0
28744,1
76692,0
19884,1
109422,1
74629,1
93548,1
107042,0
30129,0
118115,0
117344,1
110341,1
37797,0
95022,1
5729,0
38062,0
91876,1
40804,0
121732,0
88897,0
71953,1
66845,0
114141,0
59311,0
114712,0
428,0
33070,0
32709,1
113926,0
126091,0
113121,0
109689,0
58906,0
62390,0
102466,0
106648,0
86619,1
108421,1
121755,1
57073,0
4581,1
68403,0
103739,0
68957,1
84158,1
125822,0
128674,0
17364,0
30100,0
79722,0
48227,1
13549,0
122609,0
85613,0
112183,0
28027,0
117171,0
44231,0
127847,1
46518,0
17627,1
58175,0
77876,0
58318,0
9884,0
91664,0
36363,1
46478,0
87431,0
112194,0
10527,1
111913,1
60675,0
123128,1
88489,0
55577,1
6864,1
55378,0
79647,1
417,1
44241,0
125391,1
17569,0
58163,1
91023,0
120359,1
10420,0
68212,1
94710,0
52905,0
14138,0
114679,1
37423,1
47940,0
52331,0
110693,0
33770,0
105958,0
127201,1
108787,0
40598,1
38399,0
25045,1
129160,1
264,1
32842,0
32509,0
64912,0
30344,0
121982,1
16443,0
105357,0
11792,0
32599,0
107182,1
48051,0
46773,0
90855,0
53477,0
127586,1
85916,0
49849,0
76183,1
4425,1
18702,1
9489,0
123301,1
72568,0
10691,1
37947,0
73433,0
90110,0
120902,0
118046,0
103375,1
53192,0
38730,1
66260,0
45727,0
88344,0
59703,0
34922,1
6376,1
94303,1
34196,0
85683,1
75177,1
34232,0
99842,1
23373,0
79428,0
61134,0
70300,1
13220,1
44860,0
128005,0
64707,1
122769,0
45837,0
25226,1
74430,1
7998,0
117930,1
27612,0
41762,0
114381,0
106101,1
93285,0
34432,0
74963,0
10365,1
59058,0
2963,0
1734,1
46564,0
85998,1
6438,0
76438,0
15021,0
85493,0
73044,1
98738,0
14843,0
90075,1
97931,1
41726,1
92285,0
31403,0
52600,1
53470,0
26822,1
95425,0
108850,1
98482,1
36411,0
99680,1
15294,0
7184,0
108059,1
35669,1
86848,0
36057,0
26223,0
86869,1
82783,1
89173,0
92745,0
88173,1
84430,0
79080,0
61153,1
38002,1
8259,0
74305,1
50313,1
79941,1
66785,0
4426,1
41920,0
51778,0
8587,0
97216,0
20169,0
26954,1
10130,0
30447,0
97752,1
46531,1
35995,1
91026,0
944,0
32727,0
122316,1
5025,0
11733,1
84797,1
111408,1
65701,1
7296,0
121409,0
81357,0
113446,1
101415,0
54723,0
7181,0
115520,1
994,1
76462,0
32223,1
6052,0
25496,1
120770,0
117149,0
48731,1
52790,1
94399,1
34888,1
33399,1
124816,1
11208,0
5645,0
22254,1
69406,1
44066,0
85399,0
80239,1
90897,0
87436,1
53970,0
126440,0
36684,0
39961,1
71097,0
62994,0
77816,0
27729,1
36037,1
112286,0
22508,1
70860,0
26819,1
79847,1
11037,1
81717,0
115763,1
20565,0
113091,0
37086,0
88829,0
92306,0
72834,0
122794,0
2293,0
12389,0
962,0
36011,1
108231,1
121939,0
2367,0
91895,0
7496,0
40468,1
109145,1
31743,0
71974,0
1935,1
111957,1
56339,1
14280,1
92540,0
126271,1
38111,0
109234,0
112545,0
126175,1
112568,1
78668,0
126376,0
84847,0
18041,1
101174,0
21921,1
76242,0
56750,1
105345,1
125436,0
72194,1
24725,0
55303,1
5264,0
58954,1
27357,1
72173,1
119197,1
51327,1
15887,0
13632,0
24096,0
11426,0
111631,0
117119,1
25595,0
12458,0
110016,0
124762,1
106191,0
91550,1
127455,0
60221,1
92817,1
80906,1
73337,1
61508,0
41401,0
24583,1
43523,0
54576,1
91626,0
28771,1
11432,0
37822,1
120904,1
64986,0
42945,0
108445,0
10208,1
119124,1
35008,1
43111,0
49126,1
33480,1
55567,0
129192,1
97185,0
2488,1
82156,1
112526,0
2445,1
127941,1
123674,1
21766,1
10485,1
85119,0
26392,0
47970,0
59953,1
34791,0
95253,0
90524,1
45083,1
113427,1
95514,1
77609,1
35670,0
2511,0
111733,1
64649,0
29795,1
110830,1
30957,0
46037,1
41136,1
89508,0
31309,1
78406,1
102006,0
82501,1
94705,0
95199,0
66348,0
97796,0
1587,0
107422,0
19090,0
10587,1
124568,0
30021,0
27216,1
49777,1
7959,0
34633,0
79105,0
2847,0
53048,0
81528,1
33634,1
62946,1
77900,0
113306,1
23215,1
69908,0
116445,0
119741,0
115106,0
82316,1
105553,0
86537,0
87189,1
38833,1
49087,1
77429,0
37589,1
65971,0
116568,1
29152,0
87959,1
93800,0
75172,0
1127,0
109056,0
98241,1
85831,0
11697,1
65053,0
97940,0
105839,0
8925,1
8825,0
30677,1
106019,0
59710,1
37911,0
64708,1
13170,0
20832,0
3615,1
40080,0
105795,0
50334,1
127625,0
111770,1
75556,1
6895,1
48273,0
87510,0
117687,1
78792,1
1133,0
37887,0
93918,1
48421,1
124172,0
27251,1
94579,1
10995,0
43860,1
13553,1
71483,1
56362,0
7837,0
118172,1
15373,1
34842,0
27214,0
74425,1
81326,1
39030,0
76991,0
23650,0
10121,1
66352,1
105520,0
6972,1
31292,1
114497,1
93435,0
86498,0
57742,1
2304,1
111653,0
110899,0
106668,1
122171,1
19323,1
98744,0
26340,0
40481,1
59004,1
583,1
91596,0
33864,0
109788,1
2259,1
10150,0
27236,0
21657,0
57626,1
122319,0
100599,1
118028,0
104199,0
67586,0
74406,1
73217,1
77960,0
73674,0
57052,0
20479,0
28997,0
71305,1
101818,0
51509,1
5699,0
115243,1
647,1
100148,0
100121,0
78552,0
17328,0
6551,1
18273,0
129718,0
26251,1
56182,1
35874,0
35979,1
84078,0
33027,0
77776,0
41264,0
125340,1
40440,0
51001,1
102334,0
123174,1
33800,1
114887,1
63874,0
66487,1
65059,0
40357,0
117491,0
20006,0
129667,0
20740,1
33953,0
110835,0
44815,0
34217,0
20392,0
60701,0
74086,1
93459,0
40953,0
106534,0
120818,0
124894,1
53382,0
17878,1
70478,1
127935,0
63561,0
45367,0
61319,1
111042,0
14089,1
74253,0
100708,0
9846,1
57315,1
95348,0
59041,0
49887,0
94258,1
81229,1
104368,1
79370,1
127968,1
78159,0
115062,1
14706,0
37174,0
22724,1
4755,0
68004,0
45257,0
51351,0
86758,0
80211,0
106027,0
31793,0
50140,0
65461,1
92887,1
2241,0
17634,0
83338,0
58547,1
91200,0
8702,1
85478,0
69042,1
38999,0
129648,1
85718,1
89257,1
47704,0
37145,0
98766,0
82889,0
28047,1
118080,1
52005,0
89047,0
120099,1
59328,1
125578,1
70966,0
113457,1
60963,1
106641,0
49825,0
127777,1
73752,0
25060,0
24668,0
80380,1
42359,0
72496,0
63243,0
39048,1
91239,0
48060,0
106177,0
49071,1
105040,0
13684,0
42842,1
126192,1
32238,1
68830,1
30166,0
109034,1
65005,0
78676,0
71155,1
2163,1
81796,0
69203,1
110211,0
78110,1
94954,1
96389,0
86320,1
5779,0
89351,1
11408,1
105447,0
48911,0
22129,0
70933,1
43883,0
128820,0
116331,0
39659,0
126186,1
100801,1
96424,0
11810,1
4251,1
103867,0
47034,0
71461,0
99947,0
6235,0
26182,0
74180,0
89054,1
18759,1
65288,0
